#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
BermSwp,Swaption,11,0,2031-09-01,InterestProjected,9916.8423,EUR,0.0196157320,0.5055555556,2031-03-03,2031-09-01,0.0000,2031-02-27,0.0196157320,1000000.0000,0.7314085619,7253.2633703760,1.0000000000,7253.2633703760,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,12,0,2032-03-01,InterestProjected,9916.8423,EUR,0.0196157320,0.5055555556,2031-09-01,2032-03-01,0.0000,2031-08-28,0.0196157320,1000000.0000,0.7241237880,7181.0214162150,1.0000000000,7181.0214162150,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,13,0,2032-09-01,InterestProjected,10026.3631,EUR,0.0196167974,0.5111111111,2032-03-01,2032-09-01,0.0000,2032-02-26,0.0196167974,1000000.0000,0.7168327151,7187.2250883147,1.0000000000,7187.2250883147,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,14,0,2033-03-01,InterestProjected,9862.0864,EUR,0.0196151994,0.5027777778,2032-09-01,2033-03-01,0.0000,2032-08-30,0.0196151994,1000000.0000,0.7097321491,6999.4397473456,1.0000000000,6999.4397473456,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,15,0,2033-09-01,InterestProjected,10026.3631,EUR,0.0196167974,0.5111111111,2033-03-01,2033-09-01,0.0000,2033-02-25,0.0196167974,1000000.0000,0.7025859830,7044.3821798585,1.0000000000,7044.3821798585,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,16,0,2034-03-01,InterestProjected,9862.0864,EUR,0.0196151994,0.5027777778,2033-09-01,2034-03-01,0.0000,2033-08-30,0.0196151994,1000000.0000,0.6956265377,6860.3289891896,1.0000000000,6860.3289891896,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,17,0,2034-09-01,InterestProjected,10026.3631,EUR,0.0196167974,0.5111111111,2034-03-01,2034-09-01,0.0000,2034-02-27,0.0196167974,1000000.0000,0.6886223985,6904.3782108049,1.0000000000,6904.3782108049,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,18,0,2035-03-01,InterestProjected,9862.0864,EUR,0.0196151994,0.5027777778,2034-09-01,2035-03-01,0.0000,2034-08-30,0.0196151994,1000000.0000,0.6818012690,6723.9829956052,1.0000000000,6723.9829956052,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,19,0,2035-09-03,InterestProjected,10135.8958,EUR,0.0196178628,0.5166666667,2035-03-01,2035-09-03,0.0000,2035-02-27,0.0196178628,1000000.0000,0.6748620961,6840.3318749747,1.0000000000,6840.3318749747,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,20,0,2036-03-03,InterestProjected,9916.2189,EUR,0.0196144988,0.5055555556,2035-09-03,2036-03-03,0.0000,2035-08-30,0.0196144988,1000000.0000,0.6681405205,6625.4276273288,1.0000000000,6625.4276273288,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,1,1,2027-03-01,Interest,-29917.8082,EUR,0.0300000000,0.9972602740,2026-03-02,2027-03-01,0.0000,#N/A,#N/A,1000000.0000,0.8006673857,-23954.2132927574,1.0000000000,-23954.2132927574,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,2,1,2028-03-01,Interest,-30068.7177,EUR,0.0300000000,1.0022905906,2027-03-01,2028-03-01,0.0000,#N/A,#N/A,1000000.0000,0.7847111687,-23595.2586231486,1.0000000000,-23595.2586231486,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,3,1,2029-03-01,Interest,-29931.2823,EUR,0.0300000000,0.9977094094,2028-03-01,2029-03-01,0.0000,#N/A,#N/A,1000000.0000,0.7691155100,-23020.6134373661,1.0000000000,-23020.6134373661,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,4,1,2030-03-01,Interest,-30000.0000,EUR,0.0300000000,1.0000000000,2029-03-01,2030-03-01,0.0000,#N/A,#N/A,1000000.0000,0.7538298056,-22614.8941666032,1.0000000000,-22614.8941666032,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,5,1,2031-03-03,Interest,-30164.3836,EUR,0.0300000000,1.0054794521,2030-03-01,2031-03-03,0.0000,#N/A,#N/A,1000000.0000,0.7387666215,-22284.4397344983,1.0000000000,-22284.4397344983,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,6,1,2032-03-01,Interest,-29904.3342,EUR,0.0300000000,0.9968111386,2031-03-03,2032-03-01,0.0000,#N/A,#N/A,1000000.0000,0.7241237880,-21654.4397267989,1.0000000000,-21654.4397267989,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,7,1,2033-03-01,Interest,-29931.2823,EUR,0.0300000000,0.9977094094,2032-03-01,2033-03-01,0.0000,#N/A,#N/A,1000000.0000,0.7097321491,-21243.1932994978,1.0000000000,-21243.1932994978,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,8,1,2034-03-01,Interest,-30000.0000,EUR,0.0300000000,1.0000000000,2033-03-01,2034-03-01,0.0000,#N/A,#N/A,1000000.0000,0.6956265377,-20868.7961303516,1.0000000000,-20868.7961303516,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,9,1,2035-03-01,Interest,-30000.0000,EUR,0.0300000000,1.0000000000,2034-03-01,2035-03-01,0.0000,#N/A,#N/A,1000000.0000,0.6818012690,-20454.0380702372,1.0000000000,-20454.0380702372,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BermSwp,Swaption,10,1,2036-03-03,Interest,-30232.6521,EUR,0.0300000000,1.0077550715,2035-03-01,2036-03-03,0.0000,#N/A,#N/A,1000000.0000,0.6681405205,-20199.6599407261,1.0000000000,-20199.6599407261,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
